state,overall_score,gdp_score,unemp_score,jobs_score,changes_mean_!!gdp,2020:Q2_over19_!!gdp,2020:Q3_over19_!!gdp,2020:Q4_over19_!!gdp,2021:Q1_over19_!!gdp,2021:Q2_over19_!!gdp,state_!!gdp,std_dev_!!gdp,zscore_!!gdp,percentile_!!gdp,score_!!gdp,state_!!unemp,Jan_change_2021_19_!!unemp,Feb_change_2021_19_!!unemp,Mar_change_2021_19_!!unemp,Mar_change_2020_19_!!unemp,Apr_change_2021_19_!!unemp,Apr_change_2020_19_!!unemp,May_change_2021_19_!!unemp,May_change_2020_19_!!unemp,Jun_change_2021_19_!!unemp,Jun_change_2020_19_!!unemp,Jul_change_2021_19_!!unemp,Jul_change_2020_19_!!unemp,Aug_change_2021_19_!!unemp,Aug_change_2020_19_!!unemp,Sep_change_2021_19_!!unemp,Sep_change_2020_19_!!unemp,Oct_change_2021_19_!!unemp,Oct_change_2020_19_!!unemp,Nov_change_2020_19_!!unemp,Dec_change_2020_19_!!unemp,mean_unemp_changes_!!unemp,std_dev_!!unemp,zscore_!!unemp,percentile_!!unemp,score_!!unemp,state_!!jobs,Jan_change_2021_19_!!jobs,Feb_change_2021_19_!!jobs,Mar_change_2021_19_!!jobs,Mar_change_2020_19_!!jobs,Apr_change_2021_19_!!jobs,Apr_change_2020_19_!!jobs,May_change_2021_19_!!jobs,May_change_2020_19_!!jobs,Jun_change_2021_19_!!jobs,Jun_change_2020_19_!!jobs,Jul_change_2021_19_!!jobs,Jul_change_2020_19_!!jobs,Aug_change_2021_19_!!jobs,Aug_change_2020_19_!!jobs,Sep_change_2021_19_!!jobs,Sep_change_2020_19_!!jobs,Oct_change_2021_19_!!jobs,Oct_change_2020_19_!!jobs,Nov_change_2020_19_!!jobs,Dec_change_2020_19_!!jobs,mean_jobs_changes_!!jobs,std_dev_!!jobs,zscore_!!jobs,percentile_!!jobs,score_!!jobs
FL,54.853113188790644,20.520293829330473,13.261542261744287,21.07127709771589,0.9832435011698859,0.9162512248619528,0.9769698733396868,0.9817342966623163,1.015368199096285,1.025893911889189,FL,0.022632195985184882,0.2939679827692181,0.615608815495523,20.520293829330473,FL,1.3714285714285714,1.3823529411764708,1.3823529411764708,1.4411764705882355,1.4545454545454546,4.242424242424242,1.484848484848485,4.303030303030303,1.5625,3.6249999999999996,1.5454545454545454,3.484848484848485,1.5151515151515151,2.393939393939394,1.4999999999999998,2.25,1.4374999999999998,1.8124999999999998,1.6875,1.5937499999999998,2.0735151674306085,0.5396011334179114,0.258925741430526,0.3978462682501749,13.261542261744287,FL,0.9562226250661503,0.9568263735276614,0.9592175512584683,1.0093992552380098,0.9603663315345171,0.8736089030206677,0.963751258248518,0.9004473772508668,0.9707377571200322,0.931821990815745,0.9763645278477346,0.9360137288551117,0.97657040554215,0.9340146115268713,0.9852231537281239,0.9407369521225734,0.9863171539680253,0.9388315846619173,0.9376631998229698,0.9387574618615963,0.9516446101508855,0.02890450787789555,0.3375220765018563,0.6321383135636149,21.07127709771589
OH,53.621152279252414,15.79794722972245,22.330842767900847,15.49236228162911,0.9751108203285723,0.9060860659437333,0.970287682806321,0.9787709171240632,1.0080208177838208,1.012388617984923,OH,0.022632195985184882,-0.06537323390446485,0.47393841736561193,15.79794722972245,OH,1.2325581395348837,1.1904761904761905,1.1463414634146343,1.1951219512195124,1.175,4.1,1.25,3.725,1.2682926829268295,2.51219512195122,1.2857142857142858,2.2142857142857144,1.2857142857142858,2.142857142857143,1.2619047619047619,1.7619047619047619,1.2142857142857142,1.3333333333333333,1.3333333333333333,1.3023255813953487,1.6965322232125977,0.5396011334179114,-0.439706861192353,0.6699252837069507,22.330842767900847,OH,0.9497063668266132,0.9497044599677592,0.9507615757727622,0.9948094718190117,0.9485996351539865,0.8444039059984977,0.9463279363091511,0.8754808122372305,0.9513398523391552,0.917213393160407,0.9542697070263712,0.926596010420012,0.9538252926063374,0.9335569511846987,0.9578360608875867,0.9410419495462017,0.9614443193796788,0.9428632684783191,0.9446655837780912,0.9422119075247701,0.9393329230208319,0.02890450787789555,-0.08842141930382187,0.46477086891364416,15.49236228162911
WV,53.14222687498411,12.513509016787788,26.714749588881524,13.913968269314802,0.9694030360388834,0.9100227410930719,0.9652904750287143,0.9645371033166308,0.9989639061298954,1.0082009546261048,WV,0.022632195985184882,-0.3175707799766716,0.3754052708790389,12.513509016787788,WV,1.3,1.24,1.2040816326530612,1.0816326530612244,1.2083333333333333,3.25,1.1458333333333335,2.479166666666667,1.1041666666666667,2.1875,1.0204081632653061,1.9183673469387754,0.9795918367346937,1.7346938775510203,0.9199999999999999,1.58,0.8775510204081631,1.510204081632653,1.4285714285714284,1.3673469387755102,1.476872448979592,0.5396011334179114,-0.8467849057502824,0.8014424884678882,26.714749588881524,WV,0.9334713595583161,0.9395908211224773,0.9427781617138908,0.987007601935038,0.9445593711212246,0.8518824989656599,0.9427939754041729,0.8712173552577034,0.951570499515705,0.9204372492043725,0.95516191530584,0.9191807362302796,0.9580390527627751,0.9221714443982827,0.9594162612925642,0.9323141070187629,0.9638873396542107,0.9383714445064137,0.9441958041958042,0.9391948560246016,0.9358620927594048,0.02890450787789555,-0.20850062203888808,0.4174190484968631,13.913968269314802
WI,53.01195769908492,10.939155049838888,24.079753458350673,17.993049190895356,0.9665199583660744,0.8972366208294981,0.9691388815919144,0.9749460780530808,0.9921347129078967,0.9991434984479822,WI,0.022632195985184882,-0.44495911094978247,0.3281746518233413,10.939155049838888,WI,1.225806451612903,1.225806451612903,1.1874999999999998,1.0,1.21875,4.625,1.1818181818181819,3.151515151515152,1.1818181818181819,2.606060606060606,1.1470588235294117,2.1176470588235294,1.1470588235294117,1.7941176470588234,1.0,1.5294117647058825,0.9696969696969698,1.4545454545454546,1.3333333333333335,1.2121212121212122,1.615453305589098,0.5396011334179114,-0.5899639911393086,0.7223926044729128,24.079753458350673,WI,0.9492222779729051,0.9503852596314908,0.952954560663856,0.9967208726494011,0.9563136047134441,0.8670326727370113,0.9585846401286691,0.8851695483179197,0.9591379886401603,0.9114934847978616,0.9655218539945823,0.9294385178744607,0.9628439445671821,0.9418223204123987,0.9651541067176445,0.9479491565214475,0.9623979660109729,0.9438311253847185,0.9427949790794978,0.9467611945289769,0.9447765037672303,0.02890450787789555,0.09990840002381726,0.5397914762666521,17.993049190895356
NH,52.68532039412427,22.559539769361137,14.33634427194793,15.789436352815201,0.986972441786617,0.9128419830658028,0.9866931880348622,0.9937130610193069,1.0156205308107134,1.0259934460023996,NH,0.022632195985184882,0.4587306341342072,0.6767861937576203,22.559539769361137,NH,1.3846153846153846,1.2692307692307692,1.1538461538461537,1.0384615384615385,1.0769230769230769,6.153846153846153,1.1153846153846154,5.153846153846154,1.1153846153846154,3.9615384615384617,1.1153846153846154,3.115384615384615,1.1538461538461537,2.5384615384615383,1.1153846153846154,2.1153846153846154,1.1153846153846154,1.8076923076923077,1.6153846153846154,1.4615384615384615,2.0288461538461537,0.5396011334179114,0.176144199995439,0.4300903285885282,14.33634427194793,NH,0.9501685475597245,0.956203310385235,0.9628165715122238,0.9982433025911286,0.963076923076923,0.838974358974359,0.9609249231669839,0.8631640567832577,0.9557147033031277,0.892429114294066,0.9643587496348233,0.9119193689745836,0.9622173595915391,0.9288110867979578,0.9661462133372247,0.9426528527652124,0.9696261682242991,0.9385221962616823,0.9409017948343791,0.9327400058360081,0.9399805803952368,0.02890450787789555,-0.06601462458720418,0.47368309105813916,15.789436352815201
NM,52.24980623851415,19.944046819035343,22.707297665884795,9.598461753594007,0.9822258820596488,0.9271942522336224,0.9798309095215042,0.977403273902098,1.0121576410425672,1.0145433335984517,NM,0.022632195985184882,0.2490046433344032,0.5983214051693817,19.944046819035343,NM,1.673076923076923,1.627450980392157,1.627450980392157,1.058823529411765,1.5882352941176472,1.9607843137254903,1.58,2.0,1.58,1.9600000000000002,1.52,2.5,1.44,1.86,1.3800000000000001,1.72,1.3265306122448979,1.7346938775510203,1.7346938775510203,1.72,1.679587019423154,0.5396011334179114,-0.47111006392862304,0.6812189306577627,22.707297665884795,NM,0.9177581120943952,0.9218823529411765,0.9297874838558177,1.0086885053422567,0.9274885415442473,0.8911740510048184,0.9349126304679254,0.8885891872874399,0.9376465072667604,0.9072902015939991,0.9409361503443445,0.9095365939068519,0.9452022851812988,0.9081263845167307,0.9460812856643763,0.9161523232793758,0.9501162790697675,0.9156976744186046,0.9131698244798326,0.9041700545940295,0.9257203214427026,0.02890450787789555,-0.5593722355444778,0.2879538528957741,9.598461753594007
VA,50.29669843325476,18.421993389967998,11.18028858510259,20.694416458184175,0.9795865057811126,0.9214795151826031,0.976209361707698,0.9852437826421353,1.002604433159532,1.0123954362135945,VA,0.022632195985184882,0.13238421992237945,0.5526598022516997,18.421993389967998,VA,1.8275862068965518,1.793103448275862,1.8214285714285714,0.9285714285714287,1.6785714285714288,4.0357142857142865,1.6666666666666665,3.148148148148148,1.6538461538461537,3.3846153846153846,1.6153846153846154,3.0384615384615383,1.5384615384615383,2.692307692307692,1.4615384615384615,2.5384615384615383,1.44,2.44,2.32,2.2399999999999998,2.1631433553674935,0.5396011334179114,0.42502655624751334,0.33540865788848634,11.18028858510259,VA,0.9650134944412807,0.9620553946684489,0.9604437416613134,1.0054850027177942,0.9611775165464783,0.8917810925614936,0.9604087475934244,0.896776422964901,0.9608297201418999,0.9124458021284984,0.9607355620107331,0.9252867904091379,0.9658556985068019,0.9423384418587488,0.9694992861011276,0.9492393284427159,0.9706906700676935,0.9511919945060335,0.9530824855987253,0.9512966321878523,0.950781691255755,0.02890450787789555,0.3076679479079396,0.6208324943663578,20.694416458184175
OR,49.7832220318299,18.72896969048057,17.94865392342152,13.10559841792781,0.9801144135793379,0.9091643076159553,0.9781296287627197,0.9831513648656562,1.0097537827170153,1.0203729839353435,OR,0.022632195985184882,0.1557097424907985,0.5618690912762863,18.72896969048057,OR,1.4761904761904763,1.4878048780487805,1.5,0.9,1.512820512820513,3.3846153846153846,1.5263157894736843,3.0789473684210527,1.5135135135135134,2.7837837837837838,1.4054054054054055,2.5945945945945943,1.3888888888888888,2.3333333333333335,1.342857142857143,2.142857142857143,1.2941176470588236,2.058823529411765,2.0,1.9090909090909092,1.8816980150182594,0.5396011334179114,-0.0965537795210917,0.5384596182411052,17.94865392342152,OR,0.9280756773430673,0.9385955867189112,0.9459209376445792,1.006734179818023,0.9461206896551724,0.8659174876847291,0.9466864693229541,0.8729386459080201,0.9498463114754098,0.9,0.9574446319881337,0.9181627538233338,0.9600326680618652,0.9246082384768517,0.9598510356086113,0.9274053667993062,0.9615619902120719,0.9279669657422512,0.9291094147582697,0.9140910939406263,0.9340535072491093,0.02890450787789555,-0.27107167558997103,0.39316795293100226,13.10559841792781
ND,48.66970053117804,23.986182184890673,12.64041068114716,12.043107665140203,0.989753483036498,0.9306461088741456,0.9770699824419352,0.9767406423996371,1.0271135673910854,1.0371971140756875,ND,0.022632195985184882,0.5816105018987613,0.7195854662663057,23.986182184890673,ND,1.956521739130435,2.0869565217391304,1.9130434782608698,1.0,1.8260869565217392,3.782608695652174,1.7391304347826089,3.782608695652174,1.7391304347826089,2.695652173913044,1.625,2.5833333333333335,1.5,2.5416666666666665,1.5217391304347827,2.0434782608695654,1.434782608695652,2.0434782608695654,2.0434782608695654,2.1363636363636362,2.099752964426877,0.5396011334179114,0.30755017042324256,0.3792123208136271,12.64041068114716,ND,0.9345305751307116,0.936861230978878,0.9425652667423382,0.9959137343927355,0.9464366772582841,0.8760780753517929,0.9440543601359004,0.8930917327293318,0.9442682374263707,0.9023561395559584,0.9453762466001814,0.9127379873073436,0.942107643600181,0.9208502939846224,0.946878547105562,0.9280363223609535,0.9460806524694156,0.9243316719528772,0.9244212437585111,0.9255729521216247,0.9316274795481787,0.02890450787789555,-0.35500417882369223,0.3612932303154993,12.043107665140203
MN,48.28360225537572,14.37149020425958,21.71557773018218,12.196534320933955,0.9726645663965783,0.9033917466162991,0.9668924172889518,0.9777258516869968,1.001364240748576,1.0139485756420676,MN,0.022632195985184882,-0.1734605769795855,0.4311447065589321,14.37149020425958,MN,1.40625,1.375,1.3125,1.09375,1.2812499999999998,2.8125,1.2903225806451613,3.645161290322581,1.2903225806451613,2.870967741935484,1.2580645161290323,2.451612903225806,1.225806451612903,2.129032258064516,1.1935483870967742,1.8709677419354838,1.129032258064516,1.7096774193548385,1.6129032258064515,1.5161290322580645,1.723739919354839,0.5396011334179114,-0.3892849950077809,0.6514673325569327,21.71557773018218,MN,0.9306511737246869,0.936293306424487,0.9424259738513763,1.0009410815716062,0.9464843618772467,0.8667316155474183,0.9466456777305156,0.8704156479217605,0.9479058555693194,0.8938698985570324,0.9532478832703056,0.909641578260433,0.9538235195773564,0.920052161701274,0.9609375,0.9267033261802575,0.9622565749849429,0.9319748377166567,0.9282485686543678,0.9103873062631808,0.9319818924692115,0.02890450787789555,-0.3427426685246773,0.3658960299939147,12.196534320933955
OK,47.34393685067121,5.344684587989267,22.174026907492387,19.82522535518956,0.9541152483449855,0.8894812878026087,0.9498449685424479,0.9501981108670232,0.996515290760864,0.9845365837519837,OK,0.022632195985184882,-0.9930592612493407,0.16034053780001856,5.344684587989267,OK,1.375,1.375,1.3870967741935483,1.032258064516129,1.3225806451612903,4.193548387096774,1.3,3.1666666666666665,1.2333333333333334,2.733333333333333,1.129032258064516,2.3225806451612905,1.064516129032258,2.032258064516129,0.9677419354838709,1.8387096774193548,0.8709677419354839,1.6774193548387097,1.5483870967741935,1.5,1.7035215053763442,0.5396011334179114,-0.4267541786813372,0.6652208078899924,22.174026907492387,OK,0.9530110562220654,0.9468428781204111,0.9543561161630977,0.9928424757993546,0.9530453133243448,0.8998768978251949,0.9543614712266089,0.9190473397078665,0.9572795023766211,0.9390293996831173,0.9554591806833499,0.9394596495340796,0.9598287590898429,0.9428219563687544,0.9656423763535265,0.9421714954638573,0.9672150342485802,0.9440313798957907,0.9444444444444444,0.9456324330657917,0.948819957979835,0.02890450787789555,0.2397984901677443,0.5947567612504435,19.82522535518956
DE,45.25497095974599,13.24875336698713,14.714321230446156,17.291896362312706,0.9707077915524878,0.918616470632322,0.9673069836147816,0.9757221767782138,0.9995676302335746,0.9923256965035467,DE,0.022632195985184882,-0.25992036397380497,0.3974626014070765,13.24875336698713,DE,1.7428571428571427,1.8,1.911764705882353,1.411764705882353,1.8823529411764708,3.9411764705882355,1.7352941176470589,3.9117647058823533,1.657142857142857,3.685714285714286,1.5555555555555554,2.305555555555556,1.4594594594594594,2.135135135135135,1.4210526315789476,2.0,1.358974358974359,1.4615384615384617,1.45,1.4390243902439026,2.0133063740407247,0.5396011334179114,0.14734555810416297,0.44142963735481433,14.714321230446156,DE,0.9531283594925822,0.951654490760636,0.9509635974304069,0.9961456102783726,0.9549646150546858,0.8563156766030453,0.9540279269602578,0.867454350161117,0.9590480274442539,0.9090909090909092,0.9662032085561497,0.9264171122994653,0.9647661755285074,0.9348708093102712,0.9633832976445396,0.9462526766595288,0.9685224839400428,0.9516059957173447,0.9442545920546775,0.9458939264328485,0.9432481920709821,0.02890450787789555,0.04703388983653287,0.5187568913881381,17.291896362312706
CO,43.279834822705524,19.119277894414285,2.4330639581164246,21.727492970174815,0.9807884465415189,0.9146042310301712,0.9708838385953743,0.9768508052985195,1.019066085356995,1.0225372724265345,CO,0.022632195985184882,0.1854917823168128,0.5735783374060069,19.119277894414285,CO,2.1999999999999997,2.206896551724138,2.285714285714286,1.6785714285714288,2.3703703703703702,4.481481481481481,2.3846153846153846,4.461538461538462,2.3846153846153846,4.346153846153847,2.346153846153846,2.8461538461538463,2.269230769230769,2.7307692307692304,2.2399999999999998,2.8,2.16,2.7600000000000002,2.7600000000000002,2.6538461538461537,2.718305552046931,0.5396011334179114,1.4538646410805824,0.07299191881648466,2.4330639581164246,CO,0.9633107348729288,0.9639190166305133,0.9665281041026568,1.014530995843123,0.9694186297817161,0.8800518694618543,0.9719411553641909,0.9041263006817367,0.9744104365278476,0.9194681384846966,0.975461656606065,0.9262063792549202,0.975470621791215,0.9338277239018824,0.979243196975641,0.9411890580976496,0.9820779590964157,0.9448086652889617,0.9426486294054824,0.9347354186683747,0.9531687345418934,0.02890450787789555,0.390251719831071,0.6518247897570693,21.727492970174815
MD,41.45386349502728,10.952754546492688,16.30942074227682,14.191688206257771,0.9665455056315251,0.9037982768443003,0.9563390642015072,0.9663099875539464,0.9997345353905522,1.0065456641673196,MD,0.022632195985184882,-0.44383030906650967,0.3285826367233633,10.952754546492688,MD,1.7297297297297298,1.7222222222222223,1.7222222222222223,0.9722222222222222,1.7714285714285716,2.5714285714285716,1.7428571428571427,2.5714285714285716,1.7714285714285716,2.457142857142857,1.7142857142857142,2.4857142857142853,1.7142857142857142,2.457142857142857,1.7058823529411764,2.058823529411765,1.6764705882352942,2.0,2.0606060606060606,2.0606060606060606,1.9482963922669807,0.5396011334179114,0.026867712992976203,0.48928262275758727,16.30942074227682,MD,0.9450430255260684,0.9458530762831411,0.9487327604881219,0.9927431583507833,0.9519953730480045,0.8599624060150376,0.954320407646995,0.8703697011311482,0.9530087408798671,0.8872715451852923,0.95942677688337,0.9122116738259394,0.9632865239522039,0.9179452005342769,0.9654001733603004,0.9259968217278243,0.9684381192577914,0.9319041614123581,0.9379437096832317,0.9377003132990025,0.9364776834245381,0.02890450787789555,-0.1872032289909321,0.4257506466134838,14.191688206257771
WY,40.98091647574016,1.295341668474004,26.028908976072746,13.65666583119341,0.93666562328434,0.8860849221949009,0.9357272434866516,0.9357807108682545,0.9646442807387199,0.9610909591331736,WY,0.022632195985184882,-1.7640681846462618,0.03886025009308037,1.295341668474004,WY,1.3783783783783783,1.472222222222222,1.5142857142857142,1.457142857142857,1.542857142857143,1.5714285714285714,1.542857142857143,2.4285714285714284,1.5,2.055555555555556,1.4054054054054055,1.8378378378378377,1.2894736842105265,1.6315789473684212,1.1842105263157896,1.5000000000000002,1.0512820512820513,1.3846153846153848,1.325,1.2380952380952381,1.5155399044214835,0.5396011334179114,-0.7751255762063167,0.7808672700630497,26.028908976072746,WY,0.9459459459459458,0.9451156368657232,0.9455360220613581,0.9924164081351257,0.9496898690558236,0.9055823569951759,0.9380804953560371,0.9016167870657036,0.9357609069048436,0.9062177945723119,0.9358930407953377,0.9105245114844019,0.9355060034305317,0.9210977701543739,0.9409137753349363,0.9288904156647199,0.9453608247422681,0.936426116838488,0.9420689655172413,0.9431426602343211,0.9352893153577334,0.02890450787789555,-0.22831681832533007,0.4096999753455023,13.65666583119341
CA,38.88094410599097,22.513332483074713,7.553585895336112,8.814025727580145,0.986885152630087,0.9158743321633689,0.9776812396228822,0.9773056959920675,1.0282215859429202,1.0353429094291962,CA,0.022632195985184882,0.45487377655895733,0.6753999751676414,22.513332483074713,CA,2.0930232558139537,1.9767441860465118,1.9761904761904763,1.0714285714285714,1.9512195121951221,3.9024390243902443,1.878048780487805,3.804878048780488,1.853658536585366,3.439024390243903,1.853658536585366,3.2195121951219514,1.829268292682927,3.0000000000000004,1.829268292682927,2.5853658536585367,1.7804878048780488,2.3902439024390247,2.1219512195121952,2.2142857142857144,2.338534829700457,0.5396011334179114,0.7500656702723645,0.22660757708669094,7.553585895336112,CA,0.9161279513798621,0.9240303278593933,0.9304190988769094,1.0075026362950112,0.9356281994437503,0.8606381324749659,0.9398041391842391,0.8702005186918843,0.9427014237062306,0.896590341310453,0.947347303741746,0.8978700476889214,0.9515481799082941,0.9020487838387076,0.9539438311502602,0.9079734599325059,0.9579190817462809,0.9115952374154127,0.911898362224095,0.9079199968098984,0.9236853526839409,0.02890450787789555,-0.629775397824845,0.26442077209182513,8.814025727580145
PA,35.726845566501524,9.331724217211733,17.574489512621945,8.820631836667845,0.963396131261859,0.897658091969924,0.957396247042871,0.9660250531636245,0.9948749304949551,1.0010263336379202,PA,0.022632195985184882,-0.5829849174716201,0.2799517267963037,9.331724217211733,PA,1.6976744186046513,1.7209302325581397,1.6976744186046513,1.1860465116279069,1.6511627906976745,3.7674418604651163,1.627906976744186,3.1395348837209305,1.5681818181818181,3.0227272727272725,1.477272727272727,2.954545454545454,1.4222222222222223,2.2666666666666666,1.347826086956522,1.5434782608695652,1.3043478260869565,1.5217391304347827,1.5106382978723403,1.5106382978723403,1.896932807736596,0.5396011334179114,-0.06832034601839106,0.5272346859058931,17.574489512621945,PA,0.9327104349264098,0.935246443929871,0.9365184218783544,0.9987449011609664,0.935134599831647,0.8191361183092082,0.9385410304240883,0.8509830463707347,0.940995940995941,0.8862983862983862,0.9453661751379849,0.907751874124722,0.9446062221344784,0.9133968379316585,0.9450113565291813,0.9221337107870567,0.9478741608529683,0.9257108068974595,0.9268886148787505,0.9210080718078548,0.9237028577603862,0.02890450787789555,-0.629169780302512,0.2646189553646543,8.820631836667845
AK,33.734570052520425,0.7009743714650364,28.135392729267423,4.898202951787966,0.9305804361467093,0.8847915888569622,0.9353373520741819,0.9459778302512933,0.9436648412696915,0.9431305682814175,AK,0.022632195985184882,-2.0329412158631226,0.021029231164980323,0.7009743714650364,AK,1.1379310344827587,1.157894736842105,1.1964285714285716,0.9107142857142857,1.2181818181818183,2.1454545454545455,1.222222222222222,2.148148148148148,1.222222222222222,2.0925925925925926,1.222222222222222,2.0370370370370368,1.1851851851851851,1.3333333333333333,1.1886792452830188,1.3207547169811322,1.173076923076923,1.25,1.3,1.3,1.388103942020406,0.5396011334179114,-1.0112925419683783,0.8440617827220844,28.135392729267423,AK,0.9219793564055859,0.9264884568651276,0.9272286234081262,0.996664645239539,0.927250682024856,0.862382540163686,0.925903431521409,0.8603097479501974,0.909310761789601,0.8591293833131801,0.9226118500604594,0.8666868198307134,0.9264082374318594,0.880678376741369,0.9233785822021117,0.8895927601809954,0.9391646489104117,0.9213075060532687,0.9227272727272727,0.9217944831767203,0.9115499082998244,0.02890450787789555,-1.049621479805607,0.14694608870058506,4.898202951787966
LA,30.066271376093365,2.727246551035961,21.680300059341622,5.658724765715782,0.9450648339561575,0.8845743296459538,0.9462233266014154,0.9519855098872547,0.969460632606071,0.9730803710400928,LA,0.022632195985184882,-1.3929503895672675,0.08181739661289622,2.727246551035961,LA,1.6170212765957446,1.6521739130434783,1.6818181818181817,1.2045454545454544,1.6363636363636362,2.977272727272727,1.6511627906976745,3.046511627906977,1.5681818181818181,2.1363636363636362,1.4666666666666666,2.022222222222222,1.3191489361702127,1.7446808510638296,1.2083333333333333,1.6666666666666667,1.1020408163265305,1.6122448979591837,1.6122448979591837,1.58,1.7252832175578576,0.5396011334179114,-0.3864249228036269,0.6504090024306577,21.680300059341622,LA,0.9188282423635453,0.9182304959215334,0.9194889779559118,0.9875250501002003,0.9179597557313045,0.8557413154469916,0.9178439034164914,0.86804929365795,0.9225861549281624,0.8892293780769617,0.9302044516064055,0.9019035149561889,0.9276497464477581,0.907415775468193,0.9134842173934862,0.9049530787373914,0.9313479308959421,0.9133186018481317,0.9179201764941837,0.9219558771797577,0.9142817969313246,0.02890450787789555,-0.9551072039341472,0.1697617431412352,5.658724765715782
MI,29.948726789129843,10.61329536732832,14.560823462012927,4.774607959788595,0.9659038711186412,0.892937739766403,0.9640745369500059,0.9726004004427625,0.9902991523021691,1.009607526131865,MI,0.022632195985184882,-0.4721808285346126,0.31839886133824846,10.61329536732832,MI,1.3571428571428572,1.2380952380952381,1.2142857142857142,0.8809523809523809,1.1666666666666667,5.6190476190476195,1.1904761904761905,4.9523809523809526,1.1904761904761905,3.3571428571428568,1.1707317073170733,2.1951219512195124,1.1463414634146343,2.073170731707317,1.575,2.05,1.564102564102564,2.076923076923077,2.1578947368421053,2.216216216216216,2.019608455720458,0.5396011334179114,0.15902470644066694,0.4368247042972125,14.560823462012927,MI,0.9139053454373437,0.9274885680174801,0.9300693006930071,0.9933174331743317,0.9265596505842358,0.7649323457234842,0.9269874147285949,0.7926694733998245,0.9310274944268055,0.8688103762750795,0.9382218519936061,0.8970439246234551,0.9371827696177513,0.9081210977855634,0.9415892580013944,0.9180855131463529,0.955050082528772,0.9257693264295567,0.920920088141386,0.903846153846154,0.9110798734287091,0.02890450787789555,-1.0658831256741654,0.14323823893689608,4.774607959788595
VT,28.647174451462394,10.019430509865218,14.689979704982974,3.937764236614204,0.964759951798038,0.891819473032097,0.9690533859118842,0.9699972529200136,0.9909619958504123,1.0019676512757834,VT,0.022632195985184882,-0.5227247227882686,0.3005829155965395,10.019430509865218,VT,1.4545454545454546,1.3636363636363635,1.3181818181818181,1.1818181818181817,1.3181818181818181,6.727272727272727,1.3636363636363635,4.2272727272727275,1.409090909090909,3.5,1.3043478260869565,2.7826086956521743,1.3043478260869565,2.347826086956522,1.1666666666666667,1.9166666666666665,1.1199999999999999,1.6,1.48,1.4,2.014305006587615,0.5396011334179114,0.1491962446299028,0.4406993915901886,14.689979704982974,VT,0.9103579347481786,0.9059640265067846,0.9083202511773941,0.9808477237048665,0.9192938209331653,0.7912988650693569,0.9279620853080568,0.8420221169036335,0.9303498266624645,0.8597541758588088,0.9507109004739336,0.8758293838862559,0.945253164556962,0.8914556962025316,0.9356168728195369,0.9127814779575008,0.9368855058674277,0.9092927370758007,0.910272669625872,0.9088310038119441,0.9076550119575237,0.02890450787789555,-1.184371960898532,0.11813292721655905,3.937764236614204
IL,27.84311204429804,8.454315963992187,9.37008026397581,10.018715816330042,0.961582684112717,0.8918430449692226,0.9524308101222916,0.9638428214117801,0.9947775965748104,1.0050191474854806,IL,0.022632195985184882,-0.6631117929338637,0.25362947917339507,8.454315963992187,IL,1.7111111111111112,1.6444444444444446,1.6136363636363635,0.8409090909090908,1.6904761904761902,3.9285714285714284,1.7317073170731707,3.75609756097561,1.8,3.55,1.8205128205128205,3.076923076923077,1.842105263157895,2.9210526315789473,1.6756756756756757,2.810810810810811,1.6666666666666665,2.25,2.314285714285714,2.2857142857142856,2.2465350226261656,0.5396011334179114,0.5795697217343189,0.2811024082003767,9.37008026397581,IL,0.9252055376669227,0.9325215626585489,0.9359952928100943,0.9954889430070444,0.9347137915279682,0.8678611056719536,0.935873575603226,0.8701146047605055,0.9394443628770454,0.8866376286725722,0.9452742808688279,0.9071489139651686,0.9465735999217195,0.919077595485828,0.9493274128248661,0.9232728222541465,0.955473976178822,0.9244248653940285,0.9216067114970294,0.9195197938245225,0.9267778188735422,0.02890450787789555,-0.522786335680453,0.30056147479046275,10.018715816330042
RI,26.95533228156905,13.568472047034495,7.588149070175137,5.798711164359418,0.9712688661861648,0.9136419746095742,0.9710758119768576,0.9767971313492203,0.9913017066271808,1.0035277063679913,RI,0.022632195985184882,-0.23512937002676018,0.407054161818089,13.568472047034495,RI,1.8947368421052633,1.9729729729729728,1.9444444444444444,1.1111111111111112,1.8,4.971428571428571,1.7142857142857142,3.685714285714286,1.6388888888888888,3.0277777777777777,1.5833333333333333,3.888888888888889,1.611111111111111,3.5,1.4444444444444444,3.0277777777777777,1.5,2.0277777777777777,2.1944444444444446,2.1944444444444446,2.3366791415475623,0.5396011334179114,0.746626670540951,0.22764447233289858,7.588149070175137,RI,0.919594997022037,0.9231074905622889,0.929011731954663,0.9982103797971764,0.9294795391338896,0.7930075486690504,0.9322606277314264,0.8230035756853398,0.9366309098132698,0.8661104489471594,0.9453140479492769,0.8852783831979394,0.9467537608867775,0.9051860649247823,0.9545815152717176,0.9174930583101945,0.9498513379583746,0.9155599603567889,0.9174747674648723,0.9072532699167657,0.9147581707776894,0.02890450787789555,-0.9386262505694616,0.17396133510474387,5.798711164359418
